season,round,constructorId,position,points,wins,points_after_race,wins_after_race,position_after_race
2015,5,toro_rosso,7,14.0,0,12.0,0.0,7.0
2015,5,force_india,8,11.0,0,11.0,0.0,8.0
2015,5,mclaren,9,0.0,0,0.0,0.0,9.0
2015,5,manor,10,0.0,0,0.0,0.0,10.0
2015,6,mercedes,1,242.0,5,202.0,4.0,1.0
2015,6,ferrari,2,158.0,1,132.0,1.0,2.0
2015,6,williams,3,81.0,0,81.0,0.0,3.0
2015,6,red_bull,4,52.0,0,30.0,0.0,4.0
2015,6,sauber,5,21.0,0,19.0,0.0,5.0
2015,6,force_india,6,17.0,0,11.0,0.0,8.0
2015,6,lotus_f1,7,16.0,0,16.0,0.0,6.0
2015,6,toro_rosso,8,15.0,0,14.0,0.0,7.0
2015,6,mclaren,9,4.0,0,0.0,0.0,9.0
2015,6,manor,10,0.0,0,0.0,0.0,10.0
2015,7,mercedes,1,285.0,6,242.0,5.0,1.0
2015,7,ferrari,2,180.0,1,158.0,1.0,2.0
2015,7,williams,3,104.0,0,81.0,0.0,3.0
2015,7,red_bull,4,54.0,0,52.0,0.0,4.0
2015,7,lotus_f1,5,23.0,0,16.0,0.0,7.0
2015,7,sauber,6,21.0,0,21.0,0.0,5.0
2015,7,force_india,7,21.0,0,17.0,0.0,6.0
2015,7,toro_rosso,8,15.0,0,15.0,0.0,8.0
2015,7,mclaren,9,4.0,0,4.0,0.0,9.0
2015,7,manor,10,0.0,0,0.0,0.0,10.0
2015,8,mercedes,1,328.0,7,285.0,6.0,1.0
2015,8,ferrari,2,192.0,1,180.0,1.0,2.0
2015,8,williams,3,129.0,0,104.0,0.0,3.0
2015,8,red_bull,4,55.0,0,54.0,0.0,4.0
2015,8,force_india,5,31.0,0,21.0,0.0,7.0
2015,8,lotus_f1,6,29.0,0,23.0,0.0,5.0
2015,8,sauber,7,21.0,0,21.0,0.0,6.0
2015,8,toro_rosso,8,19.0,0,15.0,0.0,8.0
2015,8,mclaren,9,4.0,0,4.0,0.0,9.0
2015,8,manor,10,0.0,0,0.0,0.0,10.0
2015,9,mercedes,1,371.0,8,328.0,7.0,1.0
2015,9,ferrari,2,211.0,1,192.0,1.0,2.0
2015,9,williams,3,151.0,0,129.0,0.0,3.0
2015,9,red_bull,4,63.0,0,55.0,0.0,4.0
2015,9,force_india,5,39.0,0,31.0,0.0,5.0
2015,9,lotus_f1,6,29.0,0,29.0,0.0,6.0
2015,9,sauber,7,21.0,0,21.0,0.0,7.0
2015,9,toro_rosso,8,19.0,0,19.0,0.0,8.0
2015,9,mclaren,9,5.0,0,4.0,0.0,9.0
2015,9,manor,10,0.0,0,0.0,0.0,10.0
2015,10,mercedes,1,383.0,8,371.0,8.0,1.0
2015,10,ferrari,2,236.0,2,211.0,1.0,2.0
2015,10,williams,3,151.0,0,151.0,0.0,3.0
2015,10,red_bull,4,96.0,0,63.0,0.0,4.0
2015,10,force_india,5,39.0,0,39.0,0.0,5.0
2015,10,lotus_f1,6,35.0,0,29.0,0.0,6.0
2015,10,toro_rosso,7,31.0,0,19.0,0.0,8.0
2015,10,sauber,8,22.0,0,21.0,0.0,7.0
2015,10,mclaren,9,17.0,0,5.0,0.0,9.0
2015,10,manor,10,0.0,0,0.0,0.0,10.0
2015,11,mercedes,1,426.0,9,383.0,8.0,1.0
2015,11,ferrari,2,242.0,2,236.0,2.0,2.0
2015,11,williams,3,161.0,0,151.0,0.0,3.0
2015,11,red_bull,4,108.0,0,96.0,0.0,4.0
2015,11,lotus_f1,5,50.0,0,35.0,0.0,6.0
2015,11,force_india,6,49.0,0,39.0,0.0,5.0
2015,11,toro_rosso,7,35.0,0,31.0,0.0,7.0
2015,11,sauber,8,23.0,0,22.0,0.0,8.0
2015,11,mclaren,9,17.0,0,17.0,0.0,9.0
2015,11,manor,10,0.0,0,0.0,0.0,10.0
2015,12,mercedes,1,451.0,10,426.0,9.0,1.0
2015,12,ferrari,2,270.0,2,242.0,2.0,2.0
2015,12,williams,3,188.0,0,161.0,0.0,3.0
2015,12,red_bull,4,113.0,0,108.0,0.0,4.0
2015,12,force_india,5,63.0,0,49.0,0.0,6.0
2015,12,lotus_f1,6,50.0,0,50.0,0.0,5.0
2015,12,toro_rosso,7,35.0,0,35.0,0.0,7.0
2015,12,sauber,8,25.0,0,23.0,0.0,8.0
2015,12,mclaren,9,17.0,0,17.0,0.0,9.0
2015,12,manor,10,0.0,0,0.0,0.0,10.0
2015,13,mercedes,1,463.0,10,451.0,10.0,1.0
2015,13,ferrari,2,310.0,3,270.0,2.0,2.0
2015,13,williams,3,198.0,0,188.0,0.0,3.0
2015,13,red_bull,4,139.0,0,113.0,0.0,4.0
2015,13,force_india,5,69.0,0,63.0,0.0,5.0
2015,13,lotus_f1,6,50.0,0,50.0,0.0,6.0
2015,13,toro_rosso,7,41.0,0,35.0,0.0,7.0
2015,13,sauber,8,26.0,0,25.0,0.0,8.0
2015,13,mclaren,9,17.0,0,17.0,0.0,9.0
2015,13,manor,10,0.0,0,0.0,0.0,10.0
2015,14,mercedes,1,506.0,11,463.0,10.0,1.0
2015,14,ferrari,2,337.0,3,310.0,3.0,2.0
2015,14,williams,3,208.0,0,198.0,0.0,3.0
2015,14,red_bull,4,139.0,0,139.0,0.0,4.0
2015,14,force_india,5,77.0,0,69.0,0.0,5.0
2015,14,lotus_f1,6,60.0,0,50.0,0.0,6.0
2015,14,toro_rosso,7,44.0,0,41.0,0.0,7.0
2015,14,sauber,8,26.0,0,26.0,0.0,8.0
2015,14,mclaren,9,17.0,0,17.0,0.0,9.0
2015,14,manor,10,0.0,0,0.0,0.0,10.0
2015,15,mercedes,1,531.0,12,506.0,11.0,1.0
2015,15,ferrari,2,359.0,3,337.0,3.0,2.0
2015,15,williams,3,220.0,0,208.0,0.0,3.0
2015,15,red_bull,4,149.0,0,139.0,0.0,4.0
2015,15,force_india,5,92.0,0,77.0,0.0,5.0
2015,15,lotus_f1,6,66.0,0,60.0,0.0,6.0
2015,15,toro_rosso,7,45.0,0,44.0,0.0,7.0
2015,15,sauber,8,34.0,0,26.0,0.0,8.0
2015,15,mclaren,9,19.0,0,17.0,0.0,9.0
2015,15,manor,10,0.0,0,0.0,0.0,10.0
2015,16,mercedes,1,574.0,13,531.0,12.0,1.0
2015,16,ferrari,2,374.0,3,359.0,3.0,2.0
2015,16,williams,3,220.0,0,220.0,0.0,3.0
2015,16,red_bull,4,150.0,0,149.0,0.0,4.0
2015,16,force_india,5,102.0,0,92.0,0.0,5.0
2015,16,lotus_f1,6,70.0,0,66.0,0.0,6.0
2015,16,toro_rosso,7,63.0,0,45.0,0.0,7.0
2015,16,sauber,8,36.0,0,34.0,0.0,8.0
2015,16,mclaren,9,27.0,0,19.0,0.0,9.0
2015,16,manor,10,0.0,0,0.0,0.0,10.0
2015,17,mercedes,1,617.0,14,574.0,13.0,1.0
2015,17,ferrari,2,374.0,3,374.0,3.0,2.0
2015,17,williams,3,243.0,0,220.0,0.0,3.0
2015,17,red_bull,4,172.0,0,150.0,0.0,4.0
2015,17,force_india,5,112.0,0,102.0,0.0,5.0
2015,17,lotus_f1,6,71.0,0,70.0,0.0,6.0
2015,17,toro_rosso,7,65.0,0,63.0,0.0,7.0
2015,17,sauber,8,36.0,0,36.0,0.0,8.0
2015,17,mclaren,9,27.0,0,27.0,0.0,9.0
2015,17,manor,10,0.0,0,0.0,0.0,10.0
2015,18,mercedes,1,660.0,15,617.0,14.0,1.0
2015,18,ferrari,2,401.0,3,374.0,3.0,2.0
2015,18,williams,3,253.0,0,243.0,0.0,3.0
2015,18,red_bull,4,178.0,0,172.0,0.0,4.0
2015,18,force_india,5,120.0,0,112.0,0.0,5.0
2015,18,lotus_f1,6,76.0,0,71.0,0.0,6.0
2015,18,toro_rosso,7,67.0,0,65.0,0.0,7.0
2015,18,sauber,8,36.0,0,36.0,0.0,8.0
2015,18,mclaren,9,27.0,0,27.0,0.0,9.0
2015,18,manor,10,0.0,0,0.0,0.0,10.0
2015,19,mercedes,1,703.0,16,660.0,15.0,1.0
2015,19,ferrari,2,428.0,3,401.0,3.0,2.0
2015,19,williams,3,257.0,0,253.0,0.0,3.0
2015,19,red_bull,4,187.0,0,178.0,0.0,4.0
2015,19,force_india,5,136.0,0,120.0,0.0,5.0
2015,19,lotus_f1,6,78.0,0,76.0,0.0,6.0
2015,19,toro_rosso,7,67.0,0,67.0,0.0,7.0
2015,19,sauber,8,36.0,0,36.0,0.0,8.0
2015,19,mclaren,9,27.0,0,27.0,0.0,9.0
2015,19,manor,10,0.0,0,0.0,0.0,10.0
2016,1,mercedes,1,43.0,1,,,
2016,1,ferrari,2,15.0,0,,,
2016,1,williams,3,14.0,0,,,
2016,1,red_bull,4,12.0,0,,,
2016,1,haas,5,8.0,0,,,
2016,1,force_india,6,6.0,0,,,
2016,1,toro_rosso,7,3.0,0,,,
2016,1,renault,8,0.0,0,,,
2016,1,mclaren,9,0.0,0,,,
2016,1,sauber,10,0.0,0,,,
2016,1,manor,11,0.0,0,,,
2016,2,mercedes,1,83.0,2,43.0,1.0,1.0
2016,2,ferrari,2,33.0,0,15.0,0.0,2.0
2016,2,red_bull,3,30.0,0,12.0,0.0,4.0
2016,2,williams,4,20.0,0,14.0,0.0,3.0
2016,2,haas,5,18.0,0,8.0,0.0,5.0
2016,2,toro_rosso,6,11.0,0,3.0,0.0,7.0
2016,2,force_india,7,6.0,0,6.0,0.0,6.0
2016,2,mclaren,8,1.0,0,0.0,0.0,9.0
2016,2,renault,9,0.0,0,0.0,0.0,8.0
2016,2,sauber,10,0.0,0,0.0,0.0,10.0
2016,2,manor,11,0.0,0,0.0,0.0,11.0
2016,3,mercedes,1,114.0,3,83.0,2.0,1.0
2016,3,ferrari,2,61.0,0,33.0,0.0,2.0
2016,3,red_bull,3,57.0,0,30.0,0.0,3.0
2016,3,williams,4,29.0,0,20.0,0.0,4.0
2016,3,haas,5,18.0,0,18.0,0.0,5.0
2016,3,toro_rosso,6,17.0,0,11.0,0.0,6.0
2016,3,force_india,7,6.0,0,6.0,0.0,7.0
2016,3,mclaren,8,1.0,0,1.0,0.0,8.0
2016,3,renault,9,0.0,0,0.0,0.0,9.0
2016,3,sauber,10,0.0,0,0.0,0.0,10.0
2016,3,manor,11,0.0,0,0.0,0.0,11.0
2016,4,mercedes,1,157.0,4,114.0,3.0,1.0
2016,4,ferrari,2,76.0,0,61.0,0.0,2.0
2016,4,red_bull,3,57.0,0,57.0,0.0,3.0
2016,4,williams,4,51.0,0,29.0,0.0,4.0
2016,4,haas,5,22.0,0,18.0,0.0,5.0
2016,4,toro_rosso,6,17.0,0,17.0,0.0,6.0
2016,4,mclaren,7,10.0,0,1.0,0.0,8.0
2016,4,force_india,8,8.0,0,6.0,0.0,7.0
2016,4,renault,9,6.0,0,0.0,0.0,9.0
2016,4,sauber,10,0.0,0,0.0,0.0,10.0
2016,4,manor,11,0.0,0,0.0,0.0,11.0
2016,5,mercedes,1,157.0,4,157.0,4.0,1.0
2016,5,ferrari,2,109.0,0,76.0,0.0,2.0
2016,5,red_bull,3,94.0,1,57.0,0.0,3.0
2016,5,williams,4,65.0,0,51.0,0.0,4.0
2016,5,toro_rosso,5,26.0,0,17.0,0.0,6.0
2016,5,haas,6,22.0,0,22.0,0.0,5.0
2016,5,force_india,7,14.0,0,8.0,0.0,8.0
2016,5,mclaren,8,12.0,0,10.0,0.0,7.0
2016,5,renault,9,6.0,0,6.0,0.0,9.0
2016,5,sauber,10,0.0,0,0.0,0.0,10.0
2016,5,manor,11,0.0,0,0.0,0.0,11.0
2016,6,mercedes,1,188.0,5,157.0,4.0,1.0
2016,6,ferrari,2,121.0,0,109.0,0.0,2.0
2016,6,red_bull,3,112.0,1,94.0,1.0,3.0
2016,6,williams,4,66.0,0,65.0,0.0,4.0
2016,6,force_india,5,37.0,0,14.0,0.0,7.0
2016,6,toro_rosso,6,30.0,0,26.0,0.0,5.0
2016,6,mclaren,7,24.0,0,12.0,0.0,8.0
2016,6,haas,8,22.0,0,22.0,0.0,6.0
2016,6,renault,9,6.0,0,6.0,0.0,9.0
2016,6,sauber,10,0.0,0,0.0,0.0,10.0
2016,6,manor,11,0.0,0,0.0,0.0,11.0
2016,7,mercedes,1,223.0,6,188.0,5.0,1.0
2016,7,ferrari,2,147.0,0,121.0,0.0,2.0
2016,7,red_bull,3,130.0,1,112.0,1.0,3.0
2016,7,williams,4,81.0,0,66.0,0.0,4.0
2016,7,force_india,5,42.0,0,37.0,0.0,5.0
2016,7,toro_rosso,6,32.0,0,30.0,0.0,6.0
2016,7,mclaren,7,24.0,0,24.0,0.0,7.0
2016,7,haas,8,22.0,0,22.0,0.0,8.0
2016,7,renault,9,6.0,0,6.0,0.0,9.0
2016,7,sauber,10,0.0,0,0.0,0.0,10.0
2016,7,manor,11,0.0,0,0.0,0.0,11.0
2016,8,mercedes,1,258.0,7,223.0,6.0,1.0
2016,8,ferrari,2,177.0,0,147.0,0.0,2.0
2016,8,red_bull,3,140.0,1,130.0,1.0,3.0
2016,8,williams,4,90.0,0,81.0,0.0,4.0
2016,8,force_india,5,59.0,0,42.0,0.0,5.0
2016,8,toro_rosso,6,32.0,0,32.0,0.0,6.0
2016,8,mclaren,7,24.0,0,24.0,0.0,7.0
2016,8,haas,8,22.0,0,22.0,0.0,8.0
2016,8,renault,9,6.0,0,6.0,0.0,9.0
2016,8,sauber,10,0.0,0,0.0,0.0,10.0
2016,8,manor,11,0.0,0,0.0,0.0,11.0
2016,9,mercedes,1,295.0,8,258.0,7.0,1.0
2016,9,ferrari,2,192.0,0,177.0,0.0,2.0
2016,9,red_bull,3,168.0,1,140.0,1.0,3.0
2016,9,williams,4,92.0,0,90.0,0.0,4.0
2016,9,force_india,5,59.0,0,59.0,0.0,5.0
2016,9,toro_rosso,6,36.0,0,32.0,0.0,6.0
2016,9,mclaren,7,32.0,0,24.0,0.0,7.0
2016,9,haas,8,28.0,0,22.0,0.0,8.0
2016,9,renault,9,6.0,0,6.0,0.0,9.0
2016,9,manor,10,1.0,0,0.0,0.0,11.0
2016,9,sauber,11,0.0,0,0.0,0.0,10.0
2016,10,mercedes,1,335.0,9,295.0,8.0,1.0
2016,10,ferrari,2,204.0,0,192.0,0.0,2.0
2016,10,red_bull,3,198.0,1,168.0,1.0,3.0
2016,10,williams,4,92.0,0,92.0,0.0,4.0
2016,10,force_india,5,73.0,0,59.0,0.0,5.0
2016,10,toro_rosso,6,41.0,0,36.0,0.0,6.0
2016,10,mclaren,7,32.0,0,32.0,0.0,7.0
2016,10,haas,8,28.0,0,28.0,0.0,8.0
2016,10,renault,9,6.0,0,6.0,0.0,9.0
2016,10,manor,10,1.0,0,1.0,0.0,10.0
2016,10,sauber,11,0.0,0,0.0,0.0,11.0
2016,11,mercedes,1,378.0,10,335.0,9.0,1.0
2016,11,ferrari,2,224.0,0,204.0,0.0,2.0
2016,11,red_bull,3,223.0,1,198.0,1.0,3.0
2016,11,williams,4,94.0,0,92.0,0.0,4.0
2016,11,force_india,5,74.0,0,73.0,0.0,5.0
2016,11,toro_rosso,6,45.0,0,41.0,0.0,6.0
2016,11,mclaren,7,38.0,0,32.0,0.0,7.0
2016,11,haas,8,28.0,0,28.0,0.0,8.0
2016,11,renault,9,6.0,0,6.0,0.0,9.0
2016,11,manor,10,1.0,0,1.0,0.0,10.0
2016,11,sauber,11,0.0,0,0.0,0.0,11.0
2016,12,mercedes,1,415.0,11,378.0,10.0,1.0
2016,12,red_bull,2,256.0,1,223.0,1.0,3.0
2016,12,ferrari,3,242.0,0,224.0,0.0,2.0
2016,12,williams,4,96.0,0,94.0,0.0,4.0
2016,12,force_india,5,81.0,0,74.0,0.0,5.0
2016,12,toro_rosso,6,45.0,0,45.0,0.0,6.0
2016,12,mclaren,7,42.0,0,38.0,0.0,7.0
2016,12,haas,8,28.0,0,28.0,0.0,8.0
2016,12,renault,9,6.0,0,6.0,0.0,9.0
2016,12,manor,10,1.0,0,1.0,0.0,10.0
2016,12,sauber,11,0.0,0,0.0,0.0,11.0
2016,13,mercedes,1,455.0,12,415.0,11.0,1.0
2016,13,red_bull,2,274.0,1,256.0,1.0,2.0
2016,13,ferrari,3,252.0,0,242.0,0.0,3.0
2016,13,force_india,4,103.0,0,81.0,0.0,5.0
2016,13,williams,5,101.0,0,96.0,0.0,4.0
2016,13,mclaren,6,48.0,0,42.0,0.0,7.0
2016,13,toro_rosso,7,45.0,0,45.0,0.0,6.0
2016,13,haas,8,28.0,0,28.0,0.0,8.0
2016,13,renault,9,6.0,0,6.0,0.0,9.0
2016,13,manor,10,1.0,0,1.0,0.0,10.0
2016,13,sauber,11,0.0,0,0.0,0.0,11.0
2016,14,mercedes,1,498.0,13,455.0,12.0,1.0
2016,14,red_bull,2,290.0,1,274.0,1.0,2.0
2016,14,ferrari,3,279.0,0,252.0,0.0,3.0
2016,14,williams,4,111.0,0,101.0,0.0,5.0
2016,14,force_india,5,108.0,0,103.0,0.0,4.0
2016,14,mclaren,6,48.0,0,48.0,0.0,6.0
2016,14,toro_rosso,7,45.0,0,45.0,0.0,7.0
2016,14,haas,8,28.0,0,28.0,0.0,8.0
2016,14,renault,9,6.0,0,6.0,0.0,9.0
2016,14,manor,10,1.0,0,1.0,0.0,10.0
2016,14,sauber,11,0.0,0,0.0,0.0,11.0
2016,15,mercedes,1,538.0,14,498.0,13.0,1.0
2016,15,red_bull,2,316.0,1,290.0,1.0,2.0
2016,15,ferrari,3,301.0,0,279.0,0.0,3.0
2016,15,force_india,4,112.0,0,108.0,0.0,5.0
2016,15,williams,5,111.0,0,111.0,0.0,4.0
2016,15,mclaren,6,54.0,0,48.0,0.0,6.0
2016,15,toro_rosso,7,47.0,0,45.0,0.0,7.0
2016,15,haas,8,28.0,0,28.0,0.0,8.0
2016,15,renault,9,7.0,0,6.0,0.0,9.0
2016,15,manor,10,1.0,0,1.0,0.0,10.0
2016,15,sauber,11,0.0,0,0.0,0.0,11.0
2016,16,mercedes,1,553.0,14,538.0,14.0,1.0
2016,16,red_bull,2,359.0,2,316.0,1.0,2.0
2016,16,ferrari,3,313.0,0,301.0,0.0,3.0
2016,16,force_india,4,124.0,0,112.0,0.0,4.0
2016,16,williams,5,121.0,0,111.0,0.0,5.0
2016,16,mclaren,6,62.0,0,54.0,0.0,6.0
2016,16,toro_rosso,7,47.0,0,47.0,0.0,7.0
2016,16,haas,8,28.0,0,28.0,0.0,8.0
2016,16,renault,9,8.0,0,7.0,0.0,9.0
2016,16,manor,10,1.0,0,1.0,0.0,10.0
2016,16,sauber,11,0.0,0,0.0,0.0,11.0
2016,17,mercedes,1,593.0,15,553.0,14.0,1.0
2016,17,red_bull,2,385.0,2,359.0,2.0,2.0
2016,17,ferrari,3,335.0,0,313.0,0.0,3.0
2016,17,force_india,4,134.0,0,124.0,0.0,4.0
2016,17,williams,5,124.0,0,121.0,0.0,5.0
2016,17,mclaren,6,62.0,0,62.0,0.0,6.0
2016,17,toro_rosso,7,47.0,0,47.0,0.0,7.0
2016,17,haas,8,28.0,0,28.0,0.0,8.0
2016,17,renault,9,8.0,0,8.0,0.0,9.0
2016,17,manor,10,1.0,0,1.0,0.0,10.0
2016,17,sauber,11,0.0,0,0.0,0.0,11.0
2016,18,mercedes,1,636.0,16,593.0,15.0,1.0
2016,18,red_bull,2,400.0,2,385.0,2.0,2.0
2016,18,ferrari,3,347.0,0,335.0,0.0,3.0
2016,18,force_india,4,138.0,0,134.0,0.0,4.0
2016,18,williams,5,130.0,0,124.0,0.0,5.0
2016,18,mclaren,6,74.0,0,62.0,0.0,6.0
2016,18,toro_rosso,7,55.0,0,47.0,0.0,7.0
2016,18,haas,8,29.0,0,28.0,0.0,8.0
2016,18,renault,9,8.0,0,8.0,0.0,9.0
2016,18,manor,10,1.0,0,1.0,0.0,10.0
2016,18,sauber,11,0.0,0,0.0,0.0,11.0
2016,19,mercedes,1,679.0,17,636.0,16.0,1.0
2016,19,red_bull,2,427.0,2,400.0,2.0,2.0
2016,19,ferrari,3,365.0,0,347.0,0.0,3.0
2016,19,force_india,4,145.0,0,138.0,0.0,4.0
2016,19,williams,5,136.0,0,130.0,0.0,5.0
2016,19,mclaren,6,74.0,0,74.0,0.0,6.0
2016,19,toro_rosso,7,55.0,0,55.0,0.0,7.0
2016,19,haas,8,29.0,0,29.0,0.0,8.0
2016,19,renault,9,8.0,0,8.0,0.0,9.0
2016,19,manor,10,1.0,0,1.0,0.0,10.0
2016,19,sauber,11,0.0,0,0.0,0.0,11.0
2016,20,mercedes,1,722.0,18,679.0,17.0,1.0
2016,20,red_bull,2,446.0,2,427.0,2.0,2.0
2016,20,ferrari,3,375.0,0,365.0,0.0,3.0
2016,20,force_india,4,163.0,0,145.0,0.0,4.0
2016,20,williams,5,136.0,0,136.0,0.0,5.0
2016,20,mclaren,6,75.0,0,74.0,0.0,6.0
2016,20,toro_rosso,7,63.0,0,55.0,0.0,7.0
2016,20,haas,8,29.0,0,29.0,0.0,8.0
2016,20,renault,9,8.0,0,8.0,0.0,9.0
2016,20,sauber,10,2.0,0,0.0,0.0,11.0
2016,20,manor,11,1.0,0,1.0,0.0,10.0
2016,21,mercedes,1,765.0,19,722.0,18.0,1.0
2016,21,red_bull,2,468.0,2,446.0,2.0,2.0
2016,21,ferrari,3,398.0,0,375.0,0.0,3.0
2016,21,force_india,4,173.0,0,163.0,0.0,4.0
2016,21,williams,5,138.0,0,136.0,0.0,5.0
2016,21,mclaren,6,76.0,0,75.0,0.0,6.0
2016,21,toro_rosso,7,63.0,0,63.0,0.0,7.0
2016,21,haas,8,29.0,0,29.0,0.0,8.0
2016,21,renault,9,8.0,0,8.0,0.0,9.0
2016,21,sauber,10,2.0,0,2.0,0.0,10.0
2016,21,manor,11,1.0,0,1.0,0.0,11.0
2017,1,ferrari,1,37.0,1,,,
2017,1,mercedes,2,33.0,0,,,
2017,1,red_bull,3,10.0,0,,,
2017,1,williams,4,8.0,0,,,
2017,1,force_india,5,7.0,0,,,
2017,1,toro_rosso,6,6.0,0,,,
2017,1,renault,7,0.0,0,,,
2017,1,sauber,8,0.0,0,,,
2017,1,mclaren,9,0.0,0,,,
2017,1,haas,10,0.0,0,,,
2017,2,mercedes,1,66.0,1,33.0,0.0,2.0
2017,2,ferrari,2,65.0,1,37.0,1.0,1.0
2017,2,red_bull,3,37.0,0,10.0,0.0,3.0
2017,2,toro_rosso,4,12.0,0,6.0,0.0,6.0
2017,2,force_india,5,10.0,0,7.0,0.0,5.0
2017,2,williams,6,8.0,0,8.0,0.0,4.0
2017,2,haas,7,4.0,0,0.0,0.0,10.0
2017,2,renault,8,0.0,0,0.0,0.0,7.0
2017,2,sauber,9,0.0,0,0.0,0.0,8.0
2017,2,mclaren,10,0.0,0,0.0,0.0,9.0
2017,3,ferrari,1,102.0,2,65.0,1.0,2.0
2017,3,mercedes,2,99.0,1,66.0,1.0,1.0
2017,3,red_bull,3,47.0,0,37.0,0.0,3.0
2017,3,force_india,4,17.0,0,10.0,0.0,5.0
2017,3,williams,5,16.0,0,8.0,0.0,6.0
2017,3,toro_rosso,6,12.0,0,12.0,0.0,4.0
2017,3,haas,7,8.0,0,4.0,0.0,7.0
2017,3,renault,8,2.0,0,0.0,0.0,8.0
2017,3,sauber,9,0.0,0,0.0,0.0,9.0
2017,3,mclaren,10,0.0,0,0.0,0.0,10.0
2017,4,mercedes,1,136.0,2,99.0,1.0,2.0
2017,4,ferrari,2,135.0,2,102.0,2.0,1.0
2017,4,red_bull,3,57.0,0,47.0,0.0,3.0
2017,4,force_india,4,31.0,0,17.0,0.0,4.0
2017,4,williams,5,18.0,0,16.0,0.0,5.0
2017,4,toro_rosso,6,13.0,0,12.0,0.0,6.0
2017,4,haas,7,8.0,0,8.0,0.0,7.0
2017,4,renault,8,6.0,0,2.0,0.0,8.0
2017,4,sauber,9,0.0,0,0.0,0.0,9.0
2017,4,mclaren,10,0.0,0,0.0,0.0,10.0
2017,5,mercedes,1,161.0,3,136.0,2.0,1.0
2017,5,ferrari,2,153.0,2,135.0,2.0,2.0
2017,5,red_bull,3,72.0,0,57.0,0.0,3.0
2017,5,force_india,4,53.0,0,31.0,0.0,4.0
2017,5,toro_rosso,5,21.0,0,13.0,0.0,6.0
2017,5,williams,6,18.0,0,18.0,0.0,5.0
2017,5,renault,7,14.0,0,6.0,0.0,8.0
2017,5,haas,8,9.0,0,8.0,0.0,7.0
2017,5,sauber,9,4.0,0,0.0,0.0,9.0
2017,5,mclaren,10,0.0,0,0.0,0.0,10.0
2017,6,ferrari,1,196.0,3,153.0,2.0,2.0
2017,6,mercedes,2,179.0,3,161.0,3.0,1.0
2017,6,red_bull,3,97.0,0,72.0,0.0,3.0
2017,6,force_india,4,53.0,0,53.0,0.0,4.0
2017,6,toro_rosso,5,29.0,0,21.0,0.0,5.0
2017,6,williams,6,20.0,0,18.0,0.0,6.0
2017,6,renault,7,14.0,0,14.0,0.0,7.0
2017,6,haas,8,14.0,0,9.0,0.0,8.0
2017,6,sauber,9,4.0,0,4.0,0.0,9.0
2017,6,mclaren,10,0.0,0,0.0,0.0,10.0
2017,7,mercedes,1,222.0,4,179.0,3.0,2.0
2017,7,ferrari,2,214.0,3,196.0,3.0,1.0
2017,7,red_bull,3,112.0,0,97.0,0.0,3.0
2017,7,force_india,4,71.0,0,53.0,0.0,4.0
2017,7,toro_rosso,5,29.0,0,29.0,0.0,5.0
2017,7,williams,6,22.0,0,20.0,0.0,6.0
2017,7,renault,7,18.0,0,14.0,0.0,7.0
2017,7,haas,8,15.0,0,14.0,0.0,8.0
2017,7,sauber,9,4.0,0,4.0,0.0,9.0
2017,7,mclaren,10,0.0,0,0.0,0.0,10.0
2017,8,mercedes,1,250.0,4,222.0,4.0,1.0
2017,8,ferrari,2,226.0,3,214.0,3.0,2.0
2017,8,red_bull,3,137.0,1,112.0,0.0,3.0
2017,8,force_india,4,79.0,0,71.0,0.0,4.0
2017,8,williams,5,37.0,0,22.0,0.0,6.0
2017,8,toro_rosso,6,33.0,0,29.0,0.0,5.0
2017,8,haas,7,21.0,0,15.0,0.0,8.0
2017,8,renault,8,18.0,0,18.0,0.0,7.0
2017,8,sauber,9,5.0,0,4.0,0.0,9.0
2017,8,mclaren,10,2.0,0,0.0,0.0,10.0
2017,9,mercedes,1,287.0,5,250.0,4.0,1.0
2017,9,ferrari,2,254.0,3,226.0,3.0,2.0
2017,9,red_bull,3,152.0,1,137.0,1.0,3.0
2017,9,force_india,4,89.0,0,79.0,0.0,4.0
2017,9,williams,5,40.0,0,37.0,0.0,5.0
2017,9,toro_rosso,6,33.0,0,33.0,0.0,6.0
2017,9,haas,7,29.0,0,21.0,0.0,7.0
2017,9,renault,8,18.0,0,18.0,0.0,8.0
2017,9,sauber,9,5.0,0,5.0,0.0,9.0
2017,9,mclaren,10,2.0,0,2.0,0.0,10.0
2017,10,mercedes,1,330.0,6,287.0,5.0,1.0
2017,10,ferrari,2,275.0,3,254.0,3.0,2.0
2017,10,red_bull,3,174.0,1,152.0,1.0,3.0
2017,10,force_india,4,95.0,0,89.0,0.0,4.0
2017,10,williams,5,41.0,0,40.0,0.0,5.0
2017,10,toro_rosso,6,33.0,0,33.0,0.0,6.0
2017,10,haas,7,29.0,0,29.0,0.0,7.0
2017,10,renault,8,26.0,0,18.0,0.0,8.0
2017,10,sauber,9,5.0,0,5.0,0.0,9.0
2017,10,mclaren,10,2.0,0,2.0,0.0,10.0
2017,11,mercedes,1,357.0,6,330.0,6.0,1.0
2017,11,ferrari,2,318.0,4,275.0,3.0,2.0
2017,11,red_bull,3,184.0,1,174.0,1.0,3.0
2017,11,force_india,4,101.0,0,95.0,0.0,4.0
2017,11,williams,5,41.0,0,41.0,0.0,5.0
