season,round,raceName,circuitId,circuitName,lat,long,country,date,driverId,givenName,familyName,dateOfBirth,nationalityDriver,constructorId,nameConstructor,nationalityConstructor,position,points,grid,laps,status,millisRace,rankFastestLap,lapFastestLap,timeFastestLap,unitsAverageSpeed,speedAverageSpeed,positionDrivers,pointsDrivers,winsDrivers,positionConstructors,pointsConstructors,winsConstructors,driver,constructor,q1,q2,q3
2006,4,San Marino Grand Prix,imola,Autodromo Enzo e Dino Ferrari,44.3439,11.7167,Italy,2006-04-23,fisichella,Giancarlo,Fisichella,1973-01-14,Italian,renault,Renault,French,8,1.0,11,62,Finished,5506686.0,7.0,43.0,1:25.353,kph,209.159,4.0,15.0,1.0,1.0,51.0,3.0,Giancarlo Fisichella,Renault,1:24.434,1:23.771,
2006,4,San Marino Grand Prix,imola,Autodromo Enzo e Dino Ferrari,44.3439,11.7167,Italy,2006-04-23,ralf_schumacher,Ralf,Schumacher,1975-06-30,German,toyota,Toyota,Japanese,9,0.0,6,62,Finished,5511997.0,5.0,45.0,1:25.316,kph,209.25,8.0,7.0,0.0,7.0,7.0,0.0,Ralf Schumacher,Toyota,1:24.370,1:23.565,1:23.772
2006,4,San Marino Grand Prix,imola,Autodromo Enzo e Dino Ferrari,44.3439,11.7167,Italy,2006-04-23,barrichello,Rubens,Barrichello,1972-05-23,Brazilian,honda,Honda,Japanese,10,0.0,3,62,Finished,5544337.0,13.0,12.0,1:26.129,kph,207.275,12.0,2.0,0.0,4.0,15.0,0.0,Rubens Barrichello,Honda,1:24.727,1:23.760,1:23.242
2006,4,San Marino Grand Prix,imola,Autodromo Enzo e Dino Ferrari,44.3439,11.7167,Italy,2006-04-23,rosberg,Nico,Rosberg,1985-06-27,German,williams,Williams,British,11,0.0,13,62,Finished,5546161.0,15.0,30.0,1:26.418,kph,206.581,13.0,2.0,0.0,6.0,8.0,0.0,Nico Rosberg,Williams,1:24.495,1:23.966,
2006,4,San Marino Grand Prix,imola,Autodromo Enzo e Dino Ferrari,44.3439,11.7167,Italy,2006-04-23,villeneuve,Jacques,Villeneuve,1971-04-09,Canadian,bmw_sauber,BMW Sauber,German,12,0.0,12,62,Finished,5548856.0,8.0,53.0,1:25.438,kph,208.951,11.0,5.0,0.0,5.0,10.0,0.0,Jacques Villeneuve,BMW Sauber,1:25.081,1:23.887,
2006,4,San Marino Grand Prix,imola,Autodromo Enzo e Dino Ferrari,44.3439,11.7167,Italy,2006-04-23,heidfeld,Nick,Heidfeld,1977-05-10,German,bmw_sauber,BMW Sauber,German,13,0.0,15,61,+1 Lap,,12.0,53.0,1:25.996,kph,207.595,10.0,5.0,0.0,5.0,10.0,0.0,Nick Heidfeld,BMW Sauber,1:25.410,1:24.129,
2006,4,San Marino Grand Prix,imola,Autodromo Enzo e Dino Ferrari,44.3439,11.7167,Italy,2006-04-23,liuzzi,Vitantonio,Liuzzi,1980-08-06,Italian,toro_rosso,Toro Rosso,Italian,14,0.0,16,61,+1 Lap,,11.0,43.0,1:25.679,kph,208.363,18.0,0.0,0.0,9.0,0.0,0.0,Vitantonio Liuzzi,Toro Rosso,1:24.879,1:24.520,
2006,4,San Marino Grand Prix,imola,Autodromo Enzo e Dino Ferrari,44.3439,11.7167,Italy,2006-04-23,speed,Scott,Speed,1983-01-24,American,toro_rosso,Toro Rosso,Italian,15,0.0,18,61,+1 Lap,,14.0,57.0,1:26.248,kph,206.989,16.0,0.0,0.0,9.0,0.0,0.0,Scott Speed,Toro Rosso,1:25.437,,
2006,4,San Marino Grand Prix,imola,Autodromo Enzo e Dino Ferrari,44.3439,11.7167,Italy,2006-04-23,monteiro,Tiago,Monteiro,1976-07-24,Portuguese,mf1,MF1,Russian,16,0.0,19,60,+2 Laps,,18.0,53.0,1:27.160,kph,204.823,21.0,0.0,0.0,10.0,0.0,0.0,Tiago Monteiro,MF1,1:26.820,,
2006,4,San Marino Grand Prix,imola,Autodromo Enzo e Dino Ferrari,44.3439,11.7167,Italy,2006-04-23,coulthard,David,Coulthard,1971-03-27,British,red_bull,Red Bull,Austrian,17,0.0,14,47,Driveshaft,,17.0,41.0,1:26.855,kph,205.542,14.0,1.0,0.0,8.0,2.0,0.0,David Coulthard,Red Bull,1:24.849,1:24.101,
2006,4,San Marino Grand Prix,imola,Autodromo Enzo e Dino Ferrari,44.3439,11.7167,Italy,2006-04-23,sato,Takuma,Sato,1977-01-28,Japanese,super_aguri,Super Aguri,Japanese,18,0.0,21,44,Spun off,,20.0,40.0,1:29.100,kph,200.363,20.0,0.0,0.0,11.0,0.0,0.0,Takuma Sato,Super Aguri,1:27.609,,
2006,4,San Marino Grand Prix,imola,Autodromo Enzo e Dino Ferrari,44.3439,11.7167,Italy,2006-04-23,klien,Christian,Klien,1983-02-07,Austrian,red_bull,Red Bull,Austrian,19,0.0,17,40,Hydraulics,,16.0,30.0,1:26.759,kph,205.77,15.0,1.0,0.0,8.0,2.0,0.0,Christian Klien,Red Bull,1:25.410,,
2006,4,San Marino Grand Prix,imola,Autodromo Enzo e Dino Ferrari,44.3439,11.7167,Italy,2006-04-23,ide,Yuji,Ide,1975-01-21,Japanese,super_aguri,Super Aguri,Japanese,20,0.0,22,23,Suspension,,21.0,15.0,1:31.032,kph,196.111,22.0,0.0,0.0,11.0,0.0,0.0,Yuji Ide,Super Aguri,1:29.282,,
2006,4,San Marino Grand Prix,imola,Autodromo Enzo e Dino Ferrari,44.3439,11.7167,Italy,2006-04-23,trulli,Jarno,Trulli,1974-07-13,Italian,toyota,Toyota,Japanese,21,0.0,9,5,Steering,,19.0,4.0,1:28.039,kph,202.778,17.0,0.0,0.0,7.0,7.0,0.0,Jarno Trulli,Toyota,1:24.446,1:23.727,1:24.172
2006,4,San Marino Grand Prix,imola,Autodromo Enzo e Dino Ferrari,44.3439,11.7167,Italy,2006-04-23,albers,Christijan,Albers,1979-04-16,Dutch,mf1,MF1,Russian,22,0.0,20,0,Accident,,,,,,,19.0,0.0,0.0,10.0,0.0,0.0,Christijan Albers,MF1,1:27.088,,
2006,5,European Grand Prix,nurburgring,Nürburgring,50.3356,6.9475,Germany,2006-05-07,michael_schumacher,Michael,Schumacher,1969-01-03,German,ferrari,Ferrari,Italian,1,10.0,2,60,Finished,5758765.0,1.0,39.0,1:32.099,kph,201.226,2.0,31.0,2.0,2.0,46.0,2.0,Michael Schumacher,Ferrari,1:31.235,1:30.013,1:30.028
2006,5,European Grand Prix,nurburgring,Nürburgring,50.3356,6.9475,Germany,2006-05-07,alonso,Fernando,Alonso,1981-07-29,Spanish,renault,Renault,French,2,8.0,1,60,Finished,5762516.0,3.0,37.0,1:32.532,kph,200.285,1.0,44.0,2.0,1.0,62.0,3.0,Fernando Alonso,Renault,1:31.138,1:30.336,1:29.816
2006,5,European Grand Prix,nurburgring,Nürburgring,50.3356,6.9475,Germany,2006-05-07,massa,Felipe,Massa,1981-04-25,Brazilian,ferrari,Ferrari,Italian,3,6.0,3,60,Finished,5763212.0,5.0,19.0,1:33.099,kph,199.065,5.0,15.0,0.0,2.0,46.0,2.0,Felipe Massa,Ferrari,1:31.921,1:30.732,1:30.407
2006,5,European Grand Prix,nurburgring,Nürburgring,50.3356,6.9475,Germany,2006-05-07,raikkonen,Kimi,Räikkönen,1979-10-17,Finnish,mclaren,McLaren,British,4,5.0,5,60,Finished,5763644.0,2.0,43.0,1:32.472,kph,200.415,3.0,23.0,0.0,3.0,38.0,0.0,Kimi Räikkönen,McLaren,1:31.263,1:30.203,1:30.933
2006,5,European Grand Prix,nurburgring,Nürburgring,50.3356,6.9475,Germany,2006-05-07,barrichello,Rubens,Barrichello,1972-05-23,Brazilian,honda,Honda,Japanese,5,4.0,4,60,Finished,5831351.0,9.0,59.0,1:33.952,kph,197.258,9.0,6.0,0.0,4.0,19.0,0.0,Rubens Barrichello,Honda,1:31.671,1:30.469,1:30.754
2006,5,European Grand Prix,nurburgring,Nürburgring,50.3356,6.9475,Germany,2006-05-07,fisichella,Giancarlo,Fisichella,1973-01-14,Italian,renault,Renault,French,6,3.0,11,60,Finished,5832881.0,4.0,46.0,1:32.964,kph,199.354,4.0,18.0,1.0,1.0,62.0,3.0,Ralf Schumacher,Toyota,1:31.470,1:30.944,
2006,5,European Grand Prix,nurburgring,Nürburgring,50.3356,6.9475,Germany,2006-05-07,rosberg,Nico,Rosberg,1985-06-27,German,williams,Williams,British,7,2.0,22,60,Finished,5833330.0,7.0,48.0,1:33.579,kph,198.044,13.0,4.0,0.0,6.0,10.0,0.0,Franck Montagny,Super Aguri,1:46.505,,
2006,5,European Grand Prix,nurburgring,Nürburgring,50.3356,6.9475,Germany,2006-05-07,villeneuve,Jacques,Villeneuve,1971-04-09,Canadian,bmw_sauber,BMW Sauber,German,8,1.0,9,60,Finished,5848129.0,12.0,38.0,1:34.037,kph,197.079,11.0,6.0,0.0,5.0,11.0,0.0,Juan Pablo Montoya,McLaren,1:31.774,1:30.671,1:31.880
2006,5,European Grand Prix,nurburgring,Nürburgring,50.3356,6.9475,Germany,2006-05-07,trulli,Jarno,Trulli,1974-07-13,Italian,toyota,Toyota,Japanese,9,0.0,7,59,+1 Lap,,10.0,58.0,1:33.953,kph,197.256,16.0,0.0,0.0,7.0,7.0,0.0,Jarno Trulli,Toyota,1:31.809,1:30.733,1:31.419
2006,5,European Grand Prix,nurburgring,Nürburgring,50.3356,6.9475,Germany,2006-05-07,heidfeld,Nick,Heidfeld,1977-05-10,German,bmw_sauber,BMW Sauber,German,10,0.0,13,59,+1 Lap,,11.0,47.0,1:34.035,kph,197.084,12.0,5.0,0.0,5.0,11.0,0.0,Giancarlo Fisichella,Renault,1:31.574,1:31.197,
2006,5,European Grand Prix,nurburgring,Nürburgring,50.3356,6.9475,Germany,2006-05-07,speed,Scott,Speed,1983-01-24,American,toro_rosso,Toro Rosso,Italian,11,0.0,17,59,+1 Lap,,14.0,57.0,1:34.091,kph,196.966,17.0,0.0,0.0,9.0,0.0,0.0,Christian Klien,Red Bull,1:32.901,,
2006,5,European Grand Prix,nurburgring,Nürburgring,50.3356,6.9475,Germany,2006-05-07,monteiro,Tiago,Monteiro,1976-07-24,Portuguese,mf1,MF1,Russian,12,0.0,18,59,+1 Lap,,18.0,41.0,1:35.504,kph,194.052,20.0,0.0,0.0,10.0,0.0,0.0,Christijan Albers,MF1,1:32.936,,
2006,5,European Grand Prix,nurburgring,Nürburgring,50.3356,6.9475,Germany,2006-05-07,albers,Christijan,Albers,1979-04-16,Dutch,mf1,MF1,Russian,13,0.0,16,59,+1 Lap,,17.0,35.0,1:35.428,kph,194.207,19.0,0.0,0.0,10.0,0.0,0.0,Vitantonio Liuzzi,Toro Rosso,1:32.651,1:31.728,
2006,5,European Grand Prix,nurburgring,Nürburgring,50.3356,6.9475,Germany,2006-05-07,ralf_schumacher,Ralf,Schumacher,1975-06-30,German,toyota,Toyota,Japanese,14,0.0,10,52,Engine,,8.0,27.0,1:33.607,kph,197.985,8.0,7.0,0.0,7.0,7.0,0.0,Mark Webber,Williams,1:31.712,1:30.892,1:33.405
2006,5,European Grand Prix,nurburgring,Nürburgring,50.3356,6.9475,Germany,2006-05-07,montoya,Juan,Pablo Montoya,1975-09-20,Colombian,mclaren,McLaren,British,15,0.0,8,52,Engine,,6.0,47.0,1:33.571,kph,198.061,6.0,15.0,0.0,3.0,38.0,0.0,Jacques Villeneuve,BMW Sauber,1:31.545,1:30.865,1:31.542
2006,5,European Grand Prix,nurburgring,Nürburgring,50.3356,6.9475,Germany,2006-05-07,sato,Takuma,Sato,1977-01-28,Japanese,super_aguri,Super Aguri,Japanese,16,0.0,20,45,Hydraulics,,19.0,26.0,1:36.706,kph,191.64,21.0,0.0,0.0,11.0,0.0,0.0,Tiago Monteiro,MF1,1:33.658,,
2006,5,European Grand Prix,nurburgring,Nürburgring,50.3356,6.9475,Germany,2006-05-07,montagny,Franck,Montagny,1978-01-05,French,super_aguri,Super Aguri,Japanese,17,0.0,21,29,Hydraulics,,20.0,21.0,1:37.214,kph,190.639,,,,11.0,0.0,0.0,Takuma Sato,Super Aguri,1:35.239,,
2006,5,European Grand Prix,nurburgring,Nürburgring,50.3356,6.9475,Germany,2006-05-07,button,Jenson,Button,1980-01-19,British,honda,Honda,Japanese,18,0.0,6,28,Engine,,13.0,9.0,1:34.042,kph,197.069,7.0,13.0,0.0,4.0,19.0,0.0,Jenson Button,Honda,1:31.420,1:30.755,1:30.940
2006,5,European Grand Prix,nurburgring,Nürburgring,50.3356,6.9475,Germany,2006-05-07,klien,Christian,Klien,1983-02-07,Austrian,red_bull,Red Bull,Austrian,19,0.0,15,28,Gearbox,,15.0,16.0,1:34.553,kph,196.004,15.0,1.0,0.0,8.0,2.0,0.0,Nick Heidfeld,BMW Sauber,1:31.457,1:31.422,
2006,5,European Grand Prix,nurburgring,Nürburgring,50.3356,6.9475,Germany,2006-05-07,webber,Mark,Webber,1976-08-27,Australian,williams,Williams,British,20,0.0,19,12,Hydraulics,,16.0,11.0,1:35.415,kph,194.233,10.0,6.0,0.0,6.0,10.0,0.0,Scott Speed,Toro Rosso,1:32.992,,
2006,5,European Grand Prix,nurburgring,Nürburgring,50.3356,6.9475,Germany,2006-05-07,coulthard,David,Coulthard,1971-03-27,British,red_bull,Red Bull,Austrian,21,0.0,12,2,Accident,,21.0,2.0,2:24.500,kph,128.254,14.0,1.0,0.0,8.0,2.0,0.0,Nico Rosberg,Williams,1:32.053,1:31.194,
2006,5,European Grand Prix,nurburgring,Nürburgring,50.3356,6.9475,Germany,2006-05-07,liuzzi,Vitantonio,Liuzzi,1980-08-06,Italian,toro_rosso,Toro Rosso,Italian,22,0.0,14,0,Accident,,,,,,,18.0,0.0,0.0,9.0,0.0,0.0,David Coulthard,Red Bull,1:31.742,1:31.227,
2006,6,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,41.57,2.26111,Spain,2006-05-14,alonso,Fernando,Alonso,1981-07-29,Spanish,renault,Renault,French,1,10.0,1,66,Finished,5181759.0,2.0,39.0,1:16.723,kph,217.108,1.0,54.0,3.0,1.0,78.0,4.0,Fernando Alonso,Renault,1:15.816,1:15.124,1:14.648
2006,6,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,41.57,2.26111,Spain,2006-05-14,michael_schumacher,Michael,Schumacher,1969-01-03,German,ferrari,Ferrari,Italian,2,8.0,3,66,Finished,5200261.0,3.0,43.0,1:16.922,kph,216.546,2.0,39.0,2.0,2.0,59.0,2.0,Michael Schumacher,Ferrari,1:16.049,1:14.637,1:14.970
2006,6,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,41.57,2.26111,Spain,2006-05-14,fisichella,Giancarlo,Fisichella,1973-01-14,Italian,renault,Renault,French,3,6.0,2,66,Finished,5205710.0,4.0,38.0,1:17.083,kph,216.094,4.0,24.0,1.0,1.0,78.0,4.0,Giancarlo Fisichella,Renault,1:16.046,1:14.766,1:14.709
2006,6,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,41.57,2.26111,Spain,2006-05-14,massa,Felipe,Massa,1981-04-25,Brazilian,ferrari,Ferrari,Italian,4,5.0,4,66,Finished,5211612.0,1.0,42.0,1:16.648,kph,217.32,5.0,20.0,0.0,2.0,59.0,2.0,Felipe Massa,Ferrari,1:16.359,1:15.245,1:15.442
2006,6,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,41.57,2.26111,Spain,2006-05-14,raikkonen,Kimi,Räikkönen,1979-10-17,Finnish,mclaren,McLaren,British,5,4.0,9,66,Finished,5238634.0,5.0,40.0,1:17.357,kph,215.328,3.0,27.0,0.0,3.0,42.0,0.0,Kimi Räikkönen,McLaren,1:16.613,1:15.422,1:16.015
2006,6,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,41.57,2.26111,Spain,2006-05-14,button,Jenson,Button,1980-01-19,British,honda,Honda,Japanese,6,3.0,8,66,Finished,5240106.0,6.0,40.0,1:17.367,kph,215.301,6.0,16.0,0.0,4.0,24.0,0.0,Jenson Button,Honda,1:16.054,1:15.150,1:16.008
2006,6,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,41.57,2.26111,Spain,2006-05-14,barrichello,Rubens,Barrichello,1972-05-23,Brazilian,honda,Honda,Japanese,7,2.0,5,65,+1 Lap,,7.0,40.0,1:17.399,kph,215.212,8.0,8.0,0.0,4.0,24.0,0.0,Rubens Barrichello,Honda,1:16.266,1:15.258,1:15.885
2006,6,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,41.57,2.26111,Spain,2006-05-14,heidfeld,Nick,Heidfeld,1977-05-10,German,bmw_sauber,BMW Sauber,German,8,1.0,10,65,+1 Lap,,10.0,49.0,1:17.869,kph,213.913,10.0,6.0,0.0,5.0,12.0,0.0,Nick Heidfeld,BMW Sauber,1:16.322,1:15.468,1:17.144
2006,6,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,41.57,2.26111,Spain,2006-05-14,webber,Mark,Webber,1976-08-27,Australian,williams,Williams,British,9,0.0,11,65,+1 Lap,,11.0,61.0,1:17.900,kph,213.827,11.0,6.0,0.0,6.0,10.0,0.0,Mark Webber,Williams,1:16.685,1:15.502,
2006,6,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,41.57,2.26111,Spain,2006-05-14,trulli,Jarno,Trulli,1974-07-13,Italian,toyota,Toyota,Japanese,10,0.0,7,65,+1 Lap,,13.0,42.0,1:18.465,kph,212.288,16.0,0.0,0.0,7.0,7.0,0.0,Jarno Trulli,Toyota,1:16.174,1:15.068,1:15.976
2006,6,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,41.57,2.26111,Spain,2006-05-14,rosberg,Nico,Rosberg,1985-06-27,German,williams,Williams,British,11,0.0,13,65,+1 Lap,,8.0,51.0,1:17.861,kph,213.935,13.0,4.0,0.0,6.0,10.0,0.0,Nico Rosberg,Williams,1:17.213,1:15.804,
2006,6,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,41.57,2.26111,Spain,2006-05-14,villeneuve,Jacques,Villeneuve,1971-04-09,Canadian,bmw_sauber,BMW Sauber,German,12,0.0,22,65,+1 Lap,,12.0,62.0,1:18.050,kph,213.417,12.0,6.0,0.0,5.0,12.0,0.0,David Coulthard,Red Bull,,,
2006,6,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,41.57,2.26111,Spain,2006-05-14,klien,Christian,Klien,1983-02-07,Austrian,red_bull,Red Bull,Austrian,13,0.0,14,65,+1 Lap,,15.0,59.0,1:18.516,kph,212.15,15.0,1.0,0.0,8.0,2.0,0.0,Jacques Villeneuve,BMW Sauber,1:16.066,1:15.847,
2006,6,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,41.57,2.26111,Spain,2006-05-14,coulthard,David,Coulthard,1971-03-27,British,red_bull,Red Bull,Austrian,14,0.0,21,65,+1 Lap,,9.0,55.0,1:17.862,kph,213.932,14.0,1.0,0.0,8.0,2.0,0.0,Franck Montagny,Super Aguri,1:20.763,,
2006,6,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,41.57,2.26111,Spain,2006-05-14,liuzzi,Vitantonio,Liuzzi,1980-08-06,Italian,toro_rosso,Toro Rosso,Italian,15,0.0,15,63,Hydraulics,,14.0,52.0,1:18.488,kph,212.226,18.0,0.0,0.0,9.0,0.0,0.0,Christian Klien,Red Bull,1:16.627,1:15.928,
2006,6,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,41.57,2.26111,Spain,2006-05-14,monteiro,Tiago,Monteiro,1976-07-24,Portuguese,mf1,MF1,Russian,16,0.0,17,63,+3 Laps,,18.0,28.0,1:19.265,kph,210.145,20.0,0.0,0.0,10.0,0.0,0.0,Scott Speed,Toro Rosso,1:17.361,,
2006,6,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,41.57,2.26111,Spain,2006-05-14,sato,Takuma,Sato,1977-01-28,Japanese,super_aguri,Super Aguri,Japanese,17,0.0,19,62,+4 Laps,,21.0,42.0,1:20.411,kph,207.15,21.0,0.0,0.0,11.0,0.0,0.0,Christijan Albers,MF1,1:18.024,,
2006,6,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,41.57,2.26111,Spain,2006-05-14,albers,Christijan,Albers,1979-04-16,Dutch,mf1,MF1,Russian,18,0.0,18,48,Broken wing,,20.0,28.0,1:19.532,kph,209.44,19.0,0.0,0.0,10.0,0.0,0.0,Tiago Monteiro,MF1,1:17.702,,
2006,6,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,41.57,2.26111,Spain,2006-05-14,speed,Scott,Speed,1983-01-24,American,toro_rosso,Toro Rosso,Italian,19,0.0,16,47,Engine,,16.0,41.0,1:18.541,kph,212.082,17.0,0.0,0.0,9.0,0.0,0.0,Vitantonio Liuzzi,Toro Rosso,1:17.105,1:16.661,
2006,6,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,41.57,2.26111,Spain,2006-05-14,ralf_schumacher,Ralf,Schumacher,1975-06-30,German,toyota,Toyota,Japanese,20,0.0,6,31,Electronics,,17.0,24.0,1:18.621,kph,211.867,9.0,7.0,0.0,7.0,7.0,0.0,Ralf Schumacher,Toyota,1:16.234,1:15.164,1:15.885
2006,6,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,41.57,2.26111,Spain,2006-05-14,montoya,Juan,Pablo Montoya,1975-09-20,Colombian,mclaren,McLaren,British,21,0.0,12,17,Spun off,,19.0,17.0,1:19.482,kph,209.571,7.0,15.0,0.0,3.0,42.0,0.0,Juan Pablo Montoya,McLaren,1:16.195,1:15.801,
2006,6,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,41.57,2.26111,Spain,2006-05-14,montagny,Franck,Montagny,1978-01-05,French,super_aguri,Super Aguri,Japanese,22,0.0,20,10,Driveshaft,,22.0,9.0,1:22.389,kph,202.177,,,,11.0,0.0,0.0,Takuma Sato,Super Aguri,1:18.920,,
2006,7,Monaco Grand Prix,monaco,Circuit de Monaco,43.7347,7.42056,Monaco,2006-05-28,alonso,Fernando,Alonso,1981-07-29,Spanish,renault,Renault,French,1,10.0,1,78,Finished,6223116.0,3.0,11.0,1:15.671,kph,158.898,1.0,64.0,4.0,1.0,91.0,5.0,Fernando Alonso,Renault,1:14.232,1:13.622,1:13.962
2006,7,Monaco Grand Prix,monaco,Circuit de Monaco,43.7347,7.42056,Monaco,2006-05-28,montoya,Juan,Pablo Montoya,1975-09-20,Colombian,mclaren,McLaren,British,2,8.0,4,78,Finished,6237683.0,6.0,20.0,1:16.008,kph,158.193,5.0,23.0,0.0,3.0,50.0,0.0,Juan Pablo Montoya,McLaren,1:14.483,1:14.295,1:14.664
2006,7,Monaco Grand Prix,monaco,Circuit de Monaco,43.7347,7.42056,Monaco,2006-05-28,coulthard,David,Coulthard,1971-03-27,British,red_bull,Red Bull,Austrian,3,6.0,7,78,Finished,6275414.0,19.0,45.0,1:17.849,kph,154.452,11.0,7.0,0.0,8.0,8.0,0.0,David Coulthard,Red Bull,1:15.090,1:13.687,1:16.426
2006,7,Monaco Grand Prix,monaco,Circuit de Monaco,43.7347,7.42056,Monaco,2006-05-28,barrichello,Rubens,Barrichello,1972-05-23,Brazilian,honda,Honda,Japanese,4,5.0,5,78,Finished,6276453.0,12.0,67.0,1:17.320,kph,155.509,8.0,13.0,0.0,4.0,29.0,0.0,Rubens Barrichello,Honda,1:14.766,1:14.312,1:15.804
2006,7,Monaco Grand Prix,monaco,Circuit de Monaco,43.7347,7.42056,Monaco,2006-05-28,michael_schumacher,Michael,Schumacher,1969-01-03,German,ferrari,Ferrari,Italian,5,4.0,22,78,Finished,6276946.0,1.0,74.0,1:15.143,kph,160.014,2.0,43.0,2.0,2.0,63.0,2.0,Michael Schumacher,Ferrari,,,
2006,7,Monaco Grand Prix,monaco,Circuit de Monaco,43.7347,7.42056,Monaco,2006-05-28,fisichella,Giancarlo,Fisichella,1973-01-14,Italian,renault,Renault,French,6,3.0,9,78,Finished,6285188.0,5.0,58.0,1:15.919,kph,158.379,3.0,27.0,1.0,1.0,91.0,5.0,Giancarlo Fisichella,Renault,1:14.614,1:13.647,1:17.260
2006,7,Monaco Grand Prix,monaco,Circuit de Monaco,43.7347,7.42056,Monaco,2006-05-28,heidfeld,Nick,Heidfeld,1977-05-10,German,bmw_sauber,BMW Sauber,German,7,2.0,15,77,+1 Lap,,11.0,72.0,1:17.319,kph,155.511,10.0,8.0,0.0,5.0,14.0,0.0,Nick Heidfeld,BMW Sauber,1:15.324,1:15.137,
2006,7,Monaco Grand Prix,monaco,Circuit de Monaco,43.7347,7.42056,Monaco,2006-05-28,ralf_schumacher,Ralf,Schumacher,1975-06-30,German,toyota,Toyota,Japanese,8,1.0,10,77,+1 Lap,,15.0,72.0,1:17.540,kph,155.068,9.0,8.0,0.0,7.0,8.0,0.0,Ralf Schumacher,Toyota,1:14.412,1:14.398,
2006,7,Monaco Grand Prix,monaco,Circuit de Monaco,43.7347,7.42056,Monaco,2006-05-28,massa,Felipe,Massa,1981-04-25,Brazilian,ferrari,Ferrari,Italian,9,0.0,21,77,+1 Lap,,7.0,40.0,1:16.612,kph,156.946,6.0,20.0,0.0,2.0,63.0,2.0,Felipe Massa,Ferrari,,,
2006,7,Monaco Grand Prix,monaco,Circuit de Monaco,43.7347,7.42056,Monaco,2006-05-28,liuzzi,Vitantonio,Liuzzi,1980-08-06,Italian,toro_rosso,Toro Rosso,Italian,10,0.0,12,77,+1 Lap,,17.0,75.0,1:17.660,kph,154.828,18.0,0.0,0.0,9.0,0.0,0.0,Vitantonio Liuzzi,Toro Rosso,1:15.314,1:14.969,
2006,7,Monaco Grand Prix,monaco,Circuit de Monaco,43.7347,7.42056,Monaco,2006-05-28,button,Jenson,Button,1980-01-19,British,honda,Honda,Japanese,11,0.0,13,77,+1 Lap,,10.0,59.0,1:17.300,kph,155.549,7.0,16.0,0.0,4.0,29.0,0.0,Jenson Button,Honda,1:15.085,1:14.982,
2006,7,Monaco Grand Prix,monaco,Circuit de Monaco,43.7347,7.42056,Monaco,2006-05-28,albers,Christijan,Albers,1979-04-16,Dutch,mf1,MF1,Russian,12,0.0,16,77,+1 Lap,,16.0,77.0,1:17.603,kph,154.942,19.0,0.0,0.0,10.0,0.0,0.0,Christijan Albers,MF1,1:15.598,,
2006,7,Monaco Grand Prix,monaco,Circuit de Monaco,43.7347,7.42056,Monaco,2006-05-28,speed,Scott,Speed,1983-01-24,American,toro_rosso,Toro Rosso,Italian,13,0.0,18,77,+1 Lap,,14.0,77.0,1:17.481,kph,155.186,17.0,0.0,0.0,9.0,0.0,0.0,Scott Speed,Toro Rosso,1:16.236,,
2006,7,Monaco Grand Prix,monaco,Circuit de Monaco,43.7347,7.42056,Monaco,2006-05-28,villeneuve,Jacques,Villeneuve,1971-04-09,Canadian,bmw_sauber,BMW Sauber,German,14,0.0,14,77,+1 Lap,,18.0,74.0,1:17.767,kph,154.615,13.0,6.0,0.0,5.0,14.0,0.0,Jacques Villeneuve,BMW Sauber,1:15.316,1:15.052,
2006,7,Monaco Grand Prix,monaco,Circuit de Monaco,43.7347,7.42056,Monaco,2006-05-28,monteiro,Tiago,Monteiro,1976-07-24,Portuguese,mf1,MF1,Russian,15,0.0,17,76,+2 Laps,,13.0,71.0,1:17.329,kph,155.491,20.0,0.0,0.0,10.0,0.0,0.0,Tiago Monteiro,MF1,1:15.993,,
